order_id,customer_name,region,product,sales_rep,order_date,quantity,unit_price,discount,shipping_cost,revenue,total_cost,priority,sales_rep_email
ELX-1910,GadgetHub,Central,Dell XPS 13,John Smith,2023-07-10,17,757.98,0.09,5.95,11725.95,11731.9,,JOHN.SMITH@COMPANY.COM
ELX-1911,TechMart,West,iPhone Case,Mike Davis,2023-01-03,30,416.69,0.06,19.92,11750.66,11770.58,Medium,mike.davis@company.com
ELX-1912,Smart Store,Central,Phone Holder,Mike Davis,2023-04-30,23,369.55,0.17,21.3,7054.71,7076.01,,mike.davis.@yahoo.com
ELX-1913,Smart Store,South,USB C Cable,Mike Davis,2023-05-07,7,403.5,0.15,21.46,2400.82,2422.28,Medium,MIKE.DAVIS@YAHOO.COM
ELX-1914,Digital World,WEST,Dell XPS 13,Jane Doe,2023-12-31,28,996.7,0.02,6.24,27349.45,27355.69,low,jane.doe@yahoo.com
ELX-1915,Electronics Plus,West,Sony WH-1000XM5,Alice Brown,2023-02-09,24,817.03,0.1,16.18,17647.85,17664.03,medium,ALICE.BROWN@BUSINESS.ORG
ELX-1916,GadgetHub,East,Gaming Headset,Alice Brown,2023-08-14,45,1118.28,0.12,24.47,44283.89,44308.36,low,alice.brown@company.com
ELX-1917,Electronics Plus,South,Laptop Stand,Jane Doe,2023-09-06,46,557.39,0.24,15.26,19486.35,19501.61,low,jane.doe.@yahoo.com
ELX-1918,Smart Store,North,Sony WH-1000XM5,Alice Brown,2023-08-31,3,899.6,0.24,12.39,2051.09,2063.48,Low,
ELX-1919,TechMart,Central,Power Bank,John Smith,2023-03-03,24,692.54,0.01,8.07,"$16,454.75",16462.82,medium,-
ELX-1920,Digital World,East,Wireless Charger,Bob Wilson,2023-05-31,32,48.15,0.04,20.68,1479.17,1499.85,medium,BOB.WILSON@BUSINESS.ORG
ELX-1921,GadgetHub,North,iPhone Case,Bob Wilson,2023-04-21,12,985.66,0.12,7.45,10408.57,10416.02,Low,bob.wilson@business.org
ELX-1922,Digital World,North,Samsung Galaxy S24,Alice Brown,2023-09-04,37,382.0,0.11,11.76,12579.26,12591.02,medium,alice.brown@yahoo.com
ELX-1923,GadgetHub,West,iPad Air,Jane Doe,2023-09-16,41,561.21,0.11,13.98,20478.55,20492.53,Low,JANE.DOE@BUSINESS.ORG
ELX-1924,Digital World,North,Power Bank,Alice Brown,2023-04-30,26,416.71,-,18.41,Missing,10744.53,High,alice.brown.@gmail.com
ELX-1925,GadgetHub,East,MacBook Pro,Jane Doe,2023-12-29,2,692.81,0.2,19.15,1108.5,1127.65,Low,jane.doebusiness.org
ELX-1926,Smart Store,North,Phone Holder,John Smith,2023-04-09,40,657.07,0.19,24.15,"$21,289.07",21313.22,medium,john.smith.@gmail.com
ELX-1927,Smart Store,South,Gaming Headset,Mike Davis,2023-01-10,8,795.03,0.13,24.25,5533.41,5557.66,low,mike.davis.@gmail.com
ELX-1928,  Digital World  ,SOUTH,Apple Watch Series 9,Mike Davis,2023-08-16,6,971.2,0.15,13.04,4953.12,4966.16,High,mike.davis@company.com
ELX-1929,TechMart,West,iPhone 15,Bob Wilson,2023-08-12,12,506.7,0.21,11.35,4803.52,4814.87,Medium,
ELX-1930,Digital World,North,Dell XPS 13,John Smith,2023-10-05,11,353.14,0.05,20.37,3690.31,3710.68,medium,john.smithbusiness.org
ELX-1931,Electronics Plus,East,power bank,Jane Doe,2023-01-31,40,1153.93,0.05,19.27,43849.34,43868.61,HIGH,jane.doe.@business.org
ELX-1932,Digital World,West,Dell XPS 13,Bob Wilson,2023-03-14,27,1073.22,0.06,23.83,"$27,238.32",27262.15,high,bob.wilson.@company.com
ELX-1933,TechMart,North,Sony WH-1000XM5,Jane Doe,2023-11-02,38,295.24,0.13,15.09,9760.63,9775.72,HIGH,JANE.DOE@YAHOO.COM
ELX-1934,TechMart,East,Samsung Galaxy S24,Bob Wilson,2023-08-26,36,497.39,0.12,13.15,15757.32,15770.47,HIGH,bob.wilsonbusiness.org
ELX-1935,  Electronics Plus  ,North,Fitbit Charge 6,Mike Davis,2023-10-28,44,135.29,0.19,18.03,4821.74,4839.77,medium,mike.davis@company.com
ELX-1936,Electronics Plus,East,Power Bank,Alice Brown,2023-02-12,41,608.01,0.2,7.85,19942.73,19950.58,Medium,alice.brown.@gmail.com
ELX-1937,Smart Store,South,Apple Watch Series 9,Mike Davis,2023-08-05,36,550.31,0.0,14.29,19811.16,19825.45,HIGH,mike.davis@gmail.com
ELX-1938,  Smart Store  ,East,AirPods Pro,John Smith,2023-01-31,31,338.86,0.06,18.6,-,9892.98,High,JOHN.SMITH@GMAIL.COM
ELX-1939,Digital World,South,Laptop Stand,Bob Wilson,2023-01-24,11,890.93,0.14,11.01,8428.2,8439.21,HIGH,bob.wilsonbusiness.org
ELX-1940,GadgetHub,North,iPad Air,Mike Davis,2023-05-24,28,264.86,0.13,21.04,6451.99,6473.03,High,mike.davisyahoo.com
ELX-1941,Digital World,East,Bluetooth Speaker,Bob Wilson,2023-05-06,43,1179.88,0.09,14.2,46168.7,46182.9,high,bob.wilsonyahoo.com
ELX-1942,Smart Store,East,iPhone 15,Jane Doe,2023-11-27,1,736.41,0.0,5.19,736.41,741.6,HIGH,
ELX-1943,      Electronics Plus      ,West,Phone Holder,Alice Brown,2023-07-21,35,111.16,0.22,18.03,3034.67,3052.7,low,alice.brown@company.com
ELX-1944,Smart Store,North,Bluetooth Speaker,John Smith,2023-06-30,25,995.55,0.09,8.54,22648.76,22657.3,Low,Missing
ELX-1945,TechMart,North,Bluetooth Speaker,Bob Wilson,2023-04-09,29,26.1,0.19,20.17,613.09,633.26,medium,-
ELX-1946,Digital World,South,MacBook Pro,Mike Davis,2023-11-17,20,972.97,0.06,24.6,18291.84,18316.44,HIGH,mike.davis.@yahoo.com
ELX-1947,  Digital World  ,North,Fitbit Charge 6,Alice Brown,2023-12-27,46,733.14,0.0,24.69,,33749.13,high,alice.brown@yahoo.com
ELX-1948,  GadgetHub  ,North,Fitbit Charge 6,Mike Davis,2023-09-14,32,217.02,0.05,19.78,6597.41,6617.19,Medium,mike.davis.@company.com
ELX-1949,Smart Store,Central,AirPods Pro,John Smith,2023-10-29,9,898.98,0.03,23.67,7848.1,7871.77,medium,
ELX-1950,Electronics Plus,Central,Fitbit Charge 6,Jane Doe,2023-12-14,2,1190.46,0.17,15.66,1976.16,1991.82,High,jane.doe@business.org
ELX-1951,Digital World,CENTRAL,Bluetooth Speaker,John Smith,2023-08-07,42,812.62,0.16,22.08,28669.23,28691.31,HIGH,john.smith.@yahoo.com
ELX-1952,Digital World,West,Power Bank,Bob Wilson,2023-03-04,44,629.18,0.12,15.35,24361.85,24377.2,low,bob.wilsonbusiness.org
ELX-1953,TechMart,South,Samsung Galaxy S24,Bob Wilson,2023-08-04,35,546.9,0.0,8.89,19141.5,19150.39,medium,bob.wilson.@yahoo.com
ELX-1954,  TechMart  ,Central,iPhone 15,Jane Doe,2023-12-20,28,1149.96,0.23,8.94,24793.14,24802.08,High,jane.doe.@gmail.com
ELX-1955,Digital World,East,MacBook Pro,John Smith,2023-01-15,31,526.86,0.01,20.94,16169.33,16190.27,,john.smith@business.org
ELX-1956,Digital World,east,Apple Watch Series 9,John Smith,2023-08-31,16,1151.18,0.21,21.43,14550.92,14572.35,high,john.smith@company.com
ELX-1957,Smart Store,South,MacBook Pro,Mike Davis,2023-11-14,29,920.46,0.16,16.58,22422.41,22438.99,Low,MIKE.DAVIS@GMAIL.COM
ELX-1958,TechMart,North,Samsung Galaxy S24,Alice Brown,2023-06-10,45,92.06,0.03,23.38,4018.42,4041.8,HIGH,alice.brown.@gmail.com
ELX-1959,GadgetHub,North,iPhone Case,Mike Davis,2023-11-17,28,92.96,0.17,16.19,2160.39,2176.58,HIGH,mike.davisgmail.com
ELX-1960,Digital World,WEST,USB-C Cable,John Smith,2023-11-13,49,502.16,0.22,20.75,19192.56,19213.31,high,JOHN.SMITH@GMAIL.COM
ELX-1961,Smart Store,north,Bluetooth Speaker,Alice Brown,2023-08-26,28,1057.73,0.15,11.79,25173.97,25185.76,medium,alice.brown@gmail.com
ELX-1962,  TechMart  ,West,Laptop Stand,Bob Wilson,2023-10-28,13,142.99,0.0,19.27,1858.87,1878.14,medium,
ELX-1963,Smart Store,South,iPad Air,Mike Davis,2023-12-05,23,513.89,0.18,13.89,9691.97,9705.86,,MIKE.DAVIS@GMAIL.COM
ELX-1964,Electronics Plus,South,Samsung Galaxy S24,John Smith,2023-03-07,20,707.66,0.13,18.03,12313.28,12331.31,low,john.smith@company.com
ELX-1965,Digital World,East,Phone Holder,Jane Doe,2023-03-17,31,380.78,0.09,12.38,10741.8,10754.18,,jane.doeyahoo.com
ELX-1966,  TechMart  ,Central,iPad Air,John Smith,2023-05-02,33,985.73,0.14,6.09,27975.02,27981.11,medium,john.smithbusiness.org
ELX-1967,Digital World,South,Sony WH-1000XM5,Jane Doe,2023-02-05,22,239.39,,18.84,"$4,634.59",4653.43,HIGH,jane.doe.@yahoo.com
ELX-1968,GadgetHub,Central,Screen Protector,Mike Davis,2023-10-17,22,745.08,0.1,8.25,"$14,752.58",14760.83,high,mike.davisgmail.com
ELX-1969,GadgetHub,North,Gaming Headset,Jane Doe,2023-01-02,41,279.28,0.06,17.48,10763.45,10780.93,Low,JANE.DOE@COMPANY.COM
ELX-1970,Electronics Plus,West,Screen Protector,Alice Brown,2023-04-16,26,233.33,0.25,12.26,4549.93,4562.19,HIGH,
ELX-1971,TechMart,East,iPhone-15,Mike Davis,2023-02-28,10,359.33,0.05,16.71,3413.63,3430.34,,
ELX-1972,Digital World,North,iPhone 15,Jane Doe,2023-04-12,19,221.36,0.22,19.38,3280.56,3299.94,HIGH,JANE.DOE@GMAIL.COM
ELX-1973,  Digital World  ,Central,Apple Watch Series 9,Jane Doe,2023-04-11,2,223.65,0.07,7.02,-,423.01,Medium,jane.doe.@gmail.com
ELX-1974,  Electronics Plus  ,West,Dell XPS 13,Bob Wilson,2023-04-18,20,555.6,0.09,12.45,,10124.37,High,bob.wilson@company.com
ELX-1975,Electronics Plus,Central,Power Bank,John Smith,2023-03-02,10,1061.03,0.03,8.79,10291.99,10300.78,high,john.smithcompany.com
ELX-1976,  Smart Store  ,West,Wireless Charger,Bob Wilson,2023-11-03,28,1172.72,0.06,5.92,30865.99,30871.91,medium,bob.wilson@yahoo.com
ELX-1977,Smart Store,Central,Sony WH-1000XM5,Mike Davis,2023-05-31,10,403.3,0.01,20.91,3992.67,4013.58,Medium,mike.davisbusiness.org
ELX-1978,Electronics Plus,Central,Gaming Headset,Jane Doe,2023-02-11,31,952.33,0.15,8.35,25093.9,25102.25,Low,JANE.DOE@YAHOO.COM
ELX-1979,GadgetHub,Central,Wireless Charger,Alice Brown,2023-09-23,30,227.11,0.18,15.51,5586.91,5602.42,,Missing
ELX-1980,  GadgetHub  ,West,Gaming Headset,Bob Wilson,2023-10-25,26,771.16,0.2,17.99,"$16,040.13",16058.12,,bob.wilson@business.org
ELX-1981,Electronics Plus,South,Sony WH-1000XM5,Alice Brown,2023-05-01,-26,274.03,0.11,12.54,6341.05,6353.59,HIGH,alice.brown.@gmail.com
ELX-1982,Electronics Plus,East,Fitbit Charge 6,Mike Davis,2023-02-13,9,905.67,0.07,15.38,7580.46,7595.84,medium,mike.davis.@yahoo.com
ELX-1983,Electronics Plus,Central,SAMSUNG GALAXY S24,Alice Brown,2023-09-20,40,413.6,,13.65,14724.16,14737.81,Medium,alice.brownyahoo.com
ELX-1984,Digital World,West,Screen Protector,Bob Wilson,2023-07-15,2,227.79,0.06,17.91,428.25,446.16,,bob.wilsonbusiness.org
ELX-1985,Digital World,North,iPhone Case,Mike Davis,2023-09-20,35,777.73,0.2,23.53,21776.44,21799.97,high,mike.davis@business.org
ELX-1986,TechMart,North,MacBook Pro,Bob Wilson,2023-01-20,35,252.36,0.05,11.58,-,8402.55,High,bob.wilson@company.com
ELX-1987,Digital World,East,Sony WH-1000XM5,Mike Davis,2023-03-12,49,863.68,0.14,10.22,36395.48,36405.7,,MIKE.DAVIS@BUSINESS.ORG
ELX-1988,Digital World,East,wireless charger,Alice Brown,2023-07-27,38,913.0,0.0,18.08,"$34,694.00",34712.08,HIGH,ALICE.BROWN@GMAIL.COM
ELX-1989,Electronics Plus,West,Apple Watch Series 9,Jane Doe,2023-04-18,31,291.96,0.15,16.05,"$7,693.15",7709.2,low,jane.doe.@gmail.com
ELX-1990,  GadgetHub  ,West,Screen Protector,John Smith,2023-06-10,13,523.12,0.24,13.35,5168.43,5181.78,HIGH,JOHN.SMITH@BUSINESS.ORG
ELX-1991,GadgetHub,West,Phone Holder,John Smith,2023-07-11,9,699.35,0.03,23.87,6105.33,6129.2,HIGH,john.smith.@yahoo.com
ELX-1992,TechMart,West,Wireless Charger,Bob Wilson,2023-04-26,27,519.48,0.19,20.26,11361.03,11381.29,low,bob.wilsoncompany.com
ELX-1993,  Smart Store  ,East,Screen Protector,Mike Davis,2023-01-12,37,945.65,0.23,8.07,26941.57,26949.64,high,mike.davisbusiness.org
ELX-1994,Digital World,Central,USB-C Cable,Alice Brown,2023-04-15,26,90.5,0.1,14.5,2117.7,2132.2,High,Missing
ELX-1995,  Digital World  ,Central,Bluetooth Speaker,Bob Wilson,2023-02-17,11,138.61,0.14,5.64,1311.25,1316.89,HIGH,
ELX-1996,Smart Store,West,iPhone 15,Jane Doe,2023-04-12,5,1094.94,0.1,9.12,4927.23,4936.35,High,jane.doe@business.org
ELX-1997,Digital World,Central,MacBook Pro,Alice Brown,2023-01-30,24,629.46,0.04,22.19,14502.76,14524.95,High,alice.brown@business.org
ELX-1998,GadgetHub,West,AirPods Pro,John Smith,2023-08-03,35,510.82,0.19,12.78,14481.75,14494.53,Low,JOHN.SMITH@COMPANY.COM
ELX-1999,Electronics Plus,South,Sony WH-1000XM5,Bob Wilson,2023-08-10,46,802.78,0.04,16.5,35450.76,35467.26,HIGH,BOB.WILSON@BUSINESS.ORG
ELX-1432,  Smart Store   Inc.,South,iPhone 15,John Smith,2023-11-17,47,309.86,0.17,11.89,12087.64,12099.53,Low,john.smith.@business.org
ELX-1266,Electronics Plus,North,Gaming Headset,Jane Doe,2023-12-23,39,848970.0,0.1,9.79,29798.85,29808.64,low,janedoe.@business.org
ELX-1409,TechMart,South,Bluetooth Speaker,Jane Doe,2023-07-28,48,589.09,0.13,12.48,24600.4,24612.88,High,JANEDOE@GMAIL.COM
ELX-1967,Digital World,South,Sony WH-1000XM5,Jane Doe,2023-02-05,22,239.39,,18.84,"$4,634.59",4653.43,Low,jane.doegmail.com
ELX-1962,  TechMart   Inc.,West,Laptop Stand,Bob Wilson,2023-10-28,13,142.99,0.0,19.27,1858.87,1878.14,High,bobwilson.@gmail.com
ELX-1072,  GadgetHub  ,West,Dell XPS 13,Alice Brown,2023-07-05,41,1071.52,0.11,8.06,39099.76,39107.82,High,alicebrown.@yahoo.com
ELX-1731,Electronics Plus,East,Sony WH-1000XM5,John Smith,2023-10-31,12,412.57,0.03,7.82,4802.31,4810.13,Low,JOHNSMITH@GMAIL.COM
ELX-1429,GadgetHub Inc.,East,AirPods-Pro,Bob Wilson,2023-11-21,4,20.59,0.07,20.22,76.59,96.81,high,bob.wilson@gmail.com
ELX-1806,Electronics Plus,North,Wireless Charger,Jane Doe,2023-06-23,13,720.03,0.25,7.46,7020.29,7027.75,high,
ELX-1026,Electronics Plus Inc.,North,Bluetooth Speaker,Mike Davis,2023-02-20,4,787.79,0.14,5.3,2710.0,2715.3,medium,MIKEDAVIS@COMPANY.COM
ELX-1276,TechMart Inc.,North,Laptop Stand,Jane Doe,2023-05-04,13,749.44,0.06,12.09,9158.16,9170.25,low,
ELX-1700,Digital World,West,MacBook Pro,Jane Doe,2023-09-16,5,1023.96,0.07,7.65,4761.41,4769.06,Low,janedoe@company.com
ELX-1337,Digital World Inc.,West,Screen Protector,Jane Doe,2023-05-07,18,778.88,0.06,17.02,13178.65,13195.67,,jane.doe@yahoo.com
ELX-1931,Electronics Plus,East,Power Bank,Jane Doe,2023-01-31,40,1153.93,0.05,19.27,43849.34,43868.61,Low,jane.doebusiness.org
ELX-1149,GadgetHub Inc.,West,Gaming Headset,Mike Davis,2023-08-15,27,338700.0,0.19,7.28,7407.37,7414.65,High,mike.davis.@yahoo.com
ELX-1010,Smart Store Inc.,East,Sony WH-1000XM5,Alice Brown,2023-07-22,42,558.74,0.07,9.93,21824.38,21834.31,low,alice.browngmail.com
ELX-1409,TechMart Inc.,South,Bluetooth Speaker,Jane Doe,2023-07-28,48,589.09,0.13,12.48,24600.4,24612.88,,janedoebusiness.org
ELX-1974,  Electronics Plus   Inc.,West,Dell XPS 13,Bob Wilson,2023-04-18,20,555.6,0.09,12.45,,10124.37,,bobwilson@gmail.com
ELX-1179,  TechMart  ,North,Fitbit Charge 6,Jane Doe,2023-03-18,36,1129.17,0.15,13.47,34552.6,34566.07,,jane.doebusiness.org
ELX-1097,GadgetHub,North,Screen Protector,Bob Wilson,2023-06-15,8,1164.67,0.1,15.29,8385.62,8400.91,Low,bob.wilson.@gmail.com
ELX-1564,GadgetHub,South,Phone Holder,Jane Doe,2023-10-30,39,556.0,0.19,22.55,17564.04,17586.59,low,janedoegmail.com
ELX-1918,Smart Store Inc.,North,Sony WH-1000XM5,Alice Brown,2023-08-31,3,899.6,0.24,12.39,2051.09,2063.48,HIGH,alicebrowncompany.com
ELX-1325,GadgetHub,WEST,iPad Air,Mike Davis,2023-11-20,18,758.96,0.09,6.51,12431.76,12438.27,medium,mikedavisbusiness.org
ELX-1353,TechMart,South,Apple Watch Series 9,Mike Davis,2023-01-24,26,96.68,0.12,10.65,2212.04,2222.69,HIGH,
ELX-1261,  Digital World  ,West,Power Bank,Jane Doe,2023-06-03,25,232.9,0.13,9.82,5065.57,5075.39,High,janedoeyahoo.com
ELX-1318,GadgetHub Inc.,CENTRAL,Laptop Stand,John Smith,2023-10-21,8,332.45,0.14,24.82,2287.26,2312.08,,JOHNSMITH@YAHOO.COM
ELX-1775,TechMart,EAST,USB-C Cable,Jane Doe,2023-08-07,24,472.54,0.0,11.9,11340.96,11352.86,high,
ELX-1758,TechMart Inc.,North,Wireless Charger,Bob Wilson,2023-08-20,32,609.22,0.21,14.4,15401.08,15415.48,low,bob.wilson.@yahoo.com
ELX-1937,Smart Store Inc.,South,Apple Watch Series 9,Mike Davis,2023-08-05,36,550.31,0.0,14.29,19811.16,19825.45,high,mike.davis@business.org
ELX-1724,Electronics Plus,South,Samsung Galaxy S24,Jane Doe,2023-01-13,47,1195.71,0.06,12.78,52826.47,52839.25,low,Missing
ELX-1564,GadgetHub,South,Phone Holder,Jane Doe,2023-10-30,39,556.0,0.19,22.55,17564.04,17586.59,HIGH,janedoecompany.com
ELX-1625,Digital World Inc.,West,Phone Holder,Jane Doe,2023-04-16,42,179.21,0.14,21.0,6473.07,6494.07,medium,jane.doe.@business.org
ELX-1832,  Electronics Plus  ,North,Fitbit Charge 6,Bob Wilson,2023-12-04,36,223.54,0.21,24.28,6357.48,6381.76,,
ELX-1162,TechMart Inc.,West,Sony WH-1000XM5,Bob Wilson,2023-11-06,31,609.12,0.24,14.01,14350.87,14364.88,high,bobwilsonbusiness.org
ELX-1191,TechMart Inc.,North,Screen Protector,Bob Wilson,2023-06-06,29,729.11,0.11,18.8,18818.33,18837.13,medium,bobwilson@yahoo.com
ELX-1173,Electronics Plus,East,Bluetooth Speaker,Alice Brown,2023-05-25,50,467.52,0.13,24.33,20337.12,20361.45,high,alice.brown@gmail.com
ELX-1021,Electronics Plus,Central,Apple Watch Series 9,John Smith,2023-02-06,46,762.86,0.06,23.11,32986.07,33009.18,HIGH,
ELX-1982,Electronics Plus,East,Fitbit Charge 6,Mike Davis,2023-02-13,9,905.67,0.07,15.38,7580.46,7595.84,High,MIKEDAVIS@YAHOO.COM
ELX-1830,Electronics Plus Inc.,East,Apple Watch Series 9,Alice Brown,2023-05-03,8,192.71,0.01,20.94,1526.26,1547.2,,alicebrowncompany.com
ELX-1014,TechMart,Central,Fitbit Charge 6,Bob Wilson,2023-02-27,19,530.2,0.11,24.08,8965.68,8989.76,high,
ELX-1500,  GadgetHub   Inc.,East,Wireless Charger,Jane Doe,2023-12-14,47,407.9,0.12,13.91,16870.74,16884.65,Low,jane.doe.@company.com
ELX-1345,GadgetHub Inc.,SOUTH,Samsung Galaxy S24,Jane Doe,2023-02-14,28,152.44,0.15,6.1,3628.07,3634.17,medium,janedoe@company.com
ELX-1153,Digital World,North,USB-C Cable,John Smith,2023-08-12,2,559.81,0.02,11.26,1097.23,1108.49,low,
ELX-1723,  Electronics Plus   Inc.,East,USB-C Cable,John Smith,2023-11-19,45,440.72,0.02,17.66,19435.75,19453.41,HIGH,JOHN.SMITH@GMAIL.COM
ELX-1149,GadgetHub Inc.,West,Gaming Headset,Mike Davis,2023-08-15,27,338.7,0.19,7.28,7407.37,7414.65,medium,mikedavisbusiness.org
ELX-1764,Digital World Inc.,West,Laptop Stand,Mike Davis,2023-08-16,30,375.34,0.03,20.79,10922.39,10943.18,low,MIKE.DAVIS@YAHOO.COM
ELX-1511,Digital World Inc.,West,Gaming Headset,Mike Davis,2023-01-04,33,1060.21,0.11,9.6,31138.37,31147.97,HIGH,-
ELX-1612,Digital World,SOUTH,screen protector,Bob Wilson,2023-11-01,42,43.69,0.08,24.75,1688.18,1712.93,low,bob.wilson@gmail.com
ELX-1542,Electronics Plus Inc.,South,Sony WH-1000XM5,Jane Doe,2023-11-13,23,199.85,0.03,23.4,4458.65,4482.05,Medium,janedoe@yahoo.com
ELX-1806,Electronics Plus Inc.,North,Wireless Charger,Jane Doe,2023-06-23,13,720.03,0.25,7.46,7020.29,7027.75,low,jane.doebusiness.org
